ID,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Target
315,-0.3095296379,1.933503184,-1.390767484,-0.219771208,-0.876783963,-2.65E-09
316,1.625530161,-1.578573182,-1.410901818,1.701155018,1.082817617,-1.44E-09
317,1.962065127,0.4353929545,-1.312004689,0.9922335193,-0.1666387385,8.11E-09
318,1.998689226,1.47718695,1.732430484,0.49416602,1.436498913,3.34E-08
319,1.988235511,0.209897823,-0.06619727028,-0.921026227,-1.08297163,1.46E-08
320,1.032508773,0.0546381866,-1.348363522,-0.7174561212,0.4065344182,1.72E-09
321,-1.491924239,-0.3190376693,-0.6650486625,-1.288656568,-1.556202104,4.75E-11
322,-0.7982923825,0.8055933623,1.592574548,-0.8936724484,1.476613578,-4.43E-09
323,1.264195023,0.5771377699,-0.890519988,1.794640929,-1.644097391,-8.58E-09
324,-0.1950165453,-0.792160663,0.6365431069,1.208441015,-1.925554718,-1.57E-08
325,-1.10945705,-1.714041305,-0.2034489388,-1.924726251,0.7037224831,-1.72E-08
326,0.7161551273,1.043402724,-0.2065976945,-1.37655487,-0.5291777657,-1.90E-09
327,-0.04142369587,-0.3382279976,-1.903979821,-0.6585135751,-1.291670978,8.92E-09
328,-0.06682901842,-1.780720623,1.081583885,-0.5757689596,0.4389860615,-3.46E-09
329,-1.709915215,-1.248007825,0.5352886632,-0.1522415982,-1.597861293,8.02E-09
330,-1.150005681,-1.356813186,-0.9065670439,0.8853981627,1.358281606,-1.91E-09
331,-1.697772917,-1.067307758,1.593799925,-1.815304423,-0.3638052049,-1.29E-08
332,-1.015259159,-1.366957565,-0.09297902913,1.053106794,0.9419412451,-8.39E-10
333,1.745055037,1.022901567,-0.7410189863,0.9278368173,1.259642029,4.23E-09
334,0.5062434495,0.8997002795,-1.316082893,-1.367345501,-0.9455874385,-1.71E-09
335,-1.409086777,1.238609328,1.292839769,0.8348208022,-1.474951156,1.52E-11
336,-0.4637087224,-0.5241007016,0.8905554197,0.02412513106,-0.3662286406,-2.46E-10
337,-0.8256059687,0.3007977869,0.5004959406,1.540134922,-1.885073824,-2.61E-08
338,-1.893838844,-0.05952763955,1.548265838,-1.512459986,1.633110813,1.94E-09
339,0.5129239884,1.768603819,-1.228771215,-0.5675335383,0.7107785501,-8.12E-09
340,-0.5582569787,-0.8752188534,-0.5250447545,0.9966111539,0.2100598316,4.09E-10
341,-0.2731880854,1.877398458,-1.438705921,0.3494671178,-1.196103869,-5.29E-10
342,0.8702455306,1.107285469,0.6936789156,0.457997841,1.569876376,8.63E-10
343,-0.4502497054,-1.684151622,-1.980530308,-0.6474314882,-0.2328467218,-1.38E-08
344,-0.05686275188,-0.4611838461,-1.84011555,-1.018394245,-0.01259917523,2.91E-09
345,-0.09907743535,-1.189091364,-1.589682219,-0.8468557381,1.733944278,-4.48E-09
346,1.696957202,1.613984837,1.197346452,-1.5425499,-1.686836195,-8.86E-09
347,0.861206262,1.45982406,1.409011859,1.284090366,0.9435846475,3.80E-09
348,1.141149939,1.590445312,1.356207953,-1.495706375,-0.1870239691,1.02E-09
349,-0.5338024756,-1.28190535,-1.118219526,0.1720149429,-0.7268581711,-1.64E-09
350,-1.022859243,-1.977747649,1.798300457,1.525446817,-1.686385733,8.63E-09
351,-0.03558109994,-0.9520713452,-0.001068116776,1.452108603,1.691369748,-6.05E-09
352,1.968686858,0.622375805,0.1683860368,1.061994002,1.360308639,1.91E-08
353,-0.7704067341,1.548587231,0.1331383667,0.3515756329,1.782487244,-5.60E-09
354,-0.5473652567,0.1231579904,-0.007450506277,-0.7347274493,-1.105441389,-4.34E-10
355,1.514657228,0.9909795294,-0.9943557831,1.214179764,-0.1119682077,2.52E-09
356,0.9962920751,-0.0712058679,0.9868166561,-0.3519208367,-0.7343627378,1.44E-09
357,-0.5211799087,-1.576350577,0.1294449253,1.843298719,1.660038181,-1.89E-08
358,0.253358723,-1.284421643,-0.8916814635,-0.8176358168,-1.108312997,-5.10E-09
359,-0.2113863032,1.890231852,1.276275299,-1.314736985,0.8804444755,-8.12E-09
360,-1.000823597,-1.862341564,-0.2781964977,-0.7018681345,1.059937712,-1.86E-08
361,-0.9571437029,-1.892900942,1.503461745,1.051917104,0.5875915386,6.34E-10
362,-1.73894183,-0.4581284375,-0.5787626072,1.856009359,-0.9304847973,1.36E-08
363,-0.7680519346,0.5040918929,1.562239817,0.6348015827,1.986273863,-8.64E-09
364,-0.7714684078,-1.850247277,1.735287829,-1.811198543,-0.005688492314,-9.22E-09
365,-0.1748457497,-1.363469105,0.246014613,-0.4613598643,0.5935019188,-1.89E-09
366,-1.836719588,1.605132133,-1.474571377,-0.819506157,1.943569143,1.23E-08
367,0.4949403263,1.090082558,-1.741086717,1.507956673,0.6471617435,-3.00E-09
368,1.023980725,0.6591112245,-1.377365456,-1.750071666,0.726659253,2.07E-09
369,0.9714268405,1.334225379,0.1268221455,-0.3043825092,1.746442716,-5.16E-09
370,-0.8786554627,-0.197887255,1.380931235,1.258293263,1.829186603,-8.88E-09
371,0.5433501571,1.799725436,1.181546557,1.254231626,1.748719434,-3.15E-09
372,1.943893074,1.627660293,0.3049239976,1.925729927,1.857643683,2.62E-08
373,-1.013690389,1.156618009,-1.731856669,0.6825649035,-1.456042633,1.45E-08
374,1.79303704,0.7466300406,1.324633435,1.336789699,-0.05453604609,1.12E-08
375,-0.4091988772,0.05038719332,0.09497753873,-0.6416194442,0.08965856892,7.29E-12
376,-0.6770314034,-1.044909325,0.4485165458,1.570041775,0.1923351063,2.16E-09
377,1.044527939,-0.5488775695,1.523391209,0.7425362997,-1.214087439,6.47E-09
378,1.953949928,-0.2075548209,-1.020480949,1.334533074,-1.2860378,8.12E-10
379,0.9566986122,-1.266918838,0.06538141717,1.705259108,-1.593259066,6.20E-09
380,0.2987053648,1.336756817,1.350138161,0.721395437,-0.5693774011,1.90E-10
381,-1.041951351,0.2853502942,0.1498955027,0.09005653608,1.392287343,-3.79E-10
382,1.045390795,0.9759457196,-0.3401080941,-1.525315383,-0.8772335199,-2.58E-09
383,1.982062168,-0.1077178454,1.099792334,0.2101389291,0.191830985,1.75E-08
384,0.6207248941,-0.1771346132,1.379688447,1.587160621,-0.5149996272,1.58E-10
385,1.174246984,-1.420249765,-1.672339813,1.564419571,-1.019824611,-4.93E-09
386,1.600552354,1.543491601,-1.457517393,-1.49387582,-0.9286784479,5.27E-09
387,-1.374342451,-1.599071054,-0.2271860472,1.994612899,1.475026468,-8.08E-09
388,-1.073731825,0.2079131668,0.02774932794,-1.467311094,-1.428289571,-5.54E-09
389,-1.34481333,-0.5989689279,-1.8445382,-1.334192862,0.9254139566,5.25E-10
390,-0.8640292978,1.120074284,0.6019415785,0.1738203074,0.6222780674,4.39E-10
391,0.4167093064,0.3245252303,0.7506254913,0.8574022056,-1.0966368,8.32E-10
392,-0.3254645758,-0.2192014149,1.642209003,-1.586166865,-0.8810770128,-2.44E-09
393,-0.6532241166,0.105791732,-1.199177074,-1.660075233,0.4756377234,-2.33E-09
394,1.518143293,1.109299283,-1.656267644,1.127330108,1.61181664,-9.17E-09
395,1.740594534,1.821795939,1.565716029,1.853055051,0.5578358925,1.11E-08
396,-0.8810743127,0.5641980949,1.72821855,-0.02494035231,-0.4467555287,-1.98E-10
397,0.213484759,0.01252989021,-1.224547728,1.435267085,0.707763132,-1.19E-09
398,1.709306493,0.2538870509,-0.7331020168,-0.8832402332,-0.5424116049,8.48E-09
399,0.09430335449,-1.850521618,-1.605716701,-1.230329533,-0.2238494826,-2.56E-08
400,0.008544246907,0.1205814013,-1.647854356,0.225869673,1.221824299,-2.72E-11
401,-0.6915631337,-0.7794844333,1.376129399,0.4956956067,-0.8262467008,-5.70E-10
402,-1.659700231,-1.528550737,1.152450654,-0.8727468367,-1.177377627,-4.29E-09
403,1.300155642,1.375539863,0.6920364039,-0.7816802117,-1.857480818,-3.78E-10
404,1.727137228,-1.671765199,-1.789553634,-1.437094952,-1.51292478,-6.56E-08
405,1.081374035,0.2577608208,1.330560786,-1.699076671,1.566856962,6.58E-09
406,-1.352552908,-1.981551658,-0.5711266267,-0.6812752665,-0.4713685757,-2.09E-08
407,0.2314203513,0.5164797204,-1.071695676,-0.4427472754,-1.653090973,-1.24E-10
408,-1.924600698,-0.9496410534,0.67949937,-0.2017786608,-0.943505486,1.25E-08
409,0.06986163481,-0.1202009786,0.07821843647,-0.1085122523,0.9807969978,-1.35E-10
410,1.474492672,1.106387411,1.083687379,1.379132912,1.044095964,5.38E-09
411,-1.805398432,-1.530494254,1.385055513,-1.881045049,1.679716822,-1.48E-08
412,-1.764087151,1.393430171,1.440355482,1.384773347,1.271679057,-6.48E-09
413,1.357872342,0.06564031338,0.3739405508,1.87253442,-0.7231872718,-3.81E-09
414,1.562467325,1.765361405,-0.0168303068,-0.581715811,-0.3430839376,-2.70E-09
415,1.309816432,0.8845968314,-0.6588584623,1.671483026,-0.7807145957,-2.29E-09
416,1.544491604,-0.5656817991,0.9210115014,-0.7196172859,-0.8071382294,4.24E-09
417,-1.089321015,1.636736898,-1.998017767,-0.6531400221,-1.427843345,2.38E-08
418,-0.5318634081,1.249222362,-0.5067731612,1.05967867,0.2921362798,1.42E-09
419,1.800233791,-1.146643965,-1.603325535,-1.65641035,-0.6669458135,5.80E-09
420,1.781182233,-0.3424238039,0.06155461554,-0.1948423525,-0.170260794,7.23E-09
421,0.7390946048,1.464385831,1.08343547,-0.8544932762,-0.9084790816,-2.01E-09
422,-0.004597561376,0.3316425871,-0.6023528198,0.5185646926,-1.396952313,-8.24E-10
423,-1.845152495,0.1542522022,0.02661144068,-0.2960515871,-0.620211638,9.88E-09
424,-1.707220741,0.8631111673,0.9195309168,1.516774885,1.156727236,2.99E-09
425,-0.219695432,-0.9416021834,1.575228102,-1.615790946,-0.3542289333,-2.43E-09
426,0.6441430298,-0.8985261311,-1.804670843,-0.3854653874,0.6166038639,1.34E-09
427,0.7992261267,-0.6812979089,0.681199282,0.08670165463,-0.6839070139,5.09E-10
428,1.846645852,1.285505871,-1.954791302,-0.8373953078,0.9660331819,-7.17E-09
429,0.335456754,-0.9067496045,0.8871806457,0.6192795223,-0.476408036,7.16E-10
430,-1.216828511,-0.888038509,-1.191435862,0.2972797772,1.453884284,7.24E-10
431,1.067146989,1.706725597,-0.6238458584,0.4512856766,-0.6413874862,-7.20E-09
432,1.386528213,-1.472384245,-1.859022204,-0.4198183241,1.917766568,-1.15E-08
433,-0.2544104287,0.4350014942,0.01576510182,-0.02750710036,1.560024208,-1.52E-09
434,-1.157086528,-0.8885730661,-1.113225338,-1.776184886,-0.01242570796,-5.33E-09
435,-1.754024103,-1.553723167,1.904990432,-0.9627373238,1.314844232,3.49E-09
436,-0.06592243491,1.02689661,1.018082404,0.8255114,0.5265220382,4.50E-10
437,-0.07071355124,1.420364059,0.09688770815,0.592801098,-1.033390272,-2.38E-09
438,1.801298156,-0.1390427393,0.8042687324,0.9481036232,0.6489901901,9.32E-09
439,1.483857195,-0.4510475407,-1.344923014,0.7915346771,0.08514075545,6.66E-10
440,-0.3873852407,1.347254613,1.695614708,0.4874525279,1.546911766,-4.87E-09
441,-1.402546727,-0.4609311997,0.06832156205,-0.0990802042,1.977388198,-3.34E-09
442,0.7545951895,-0.5614944811,0.703308351,-1.73847133,-0.02134582646,1.66E-09
443,0.4326234686,0.4113239879,0.6995125197,-1.078180451,0.9233721266,-1.31E-10
444,-1.366829474,1.103561955,1.757534776,-1.445474744,0.7323554339,1.09E-09
445,-1.48602824,0.8440642732,-0.0003543088359,1.714097697,-1.016596369,4.31E-09
446,-1.246194031,-1.379037885,-1.942875342,1.646202534,-1.77556818,-4.49E-09
447,-1.534416354,-0.819383247,-0.3142014482,-0.4391152125,0.9686771497,1.63E-09
448,0.2742848602,1.540480162,1.794899236,-0.5449780633,-0.9600459903,-2.76E-09
449,1.091217971,-1.001275743,0.4356194441,0.7510921422,-0.1150532508,9.79E-10
450,1.043932815,-1.054332958,0.09013177123,-1.207418776,0.0859094599,1.01E-09
451,-1.248881546,-1.320656957,0.990239794,0.4729783766,-1.468722756,-9.59E-10
452,0.6193254336,-1.826413223,-1.734334382,0.2073128969,-1.580243279,-2.97E-08
453,-0.9907293467,-1.544292799,0.001345584239,-0.2093075939,0.157727964,-3.41E-09
454,-1.107976044,-1.517051386,0.7542426996,0.07196183396,-0.9407292427,-4.14E-10
455,0.8347425868,1.108613658,-1.185959452,-0.5013842976,0.4190166155,-1.14E-09
456,1.401220666,-1.827670486,-0.03695108316,-0.5554918095,-0.9383514591,-1.68E-08
457,-0.2826127691,-1.447906665,1.696548311,-0.9671510441,0.9052086706,6.97E-10
458,1.347744307,-1.563361247,-0.9283399736,-1.195131459,-1.788356295,-3.72E-08
459,-1.022112623,-0.3198891262,-1.439675168,-0.0457296831,1.680393309,8.41E-10
460,0.3928237467,-1.923198367,-1.071337835,-0.4187314475,0.002433154565,-2.24E-08
461,-1.356032973,0.2701696647,-0.4235577731,1.248053118,-1.269711867,-2.09E-09
462,-1.292951102,0.7177625581,-1.671653243,1.981316026,-0.1153177841,-3.04E-09
463,-1.100650519,-0.9494319166,1.297848193,-0.5960420537,0.5005971627,-1.29E-09
464,0.2677963747,-1.130816925,1.236920734,-0.4106156112,-1.744882049,1.60E-09
465,-0.6745158149,0.6699964785,1.750959935,0.6080565087,-1.365739082,1.54E-09
466,-0.4389629149,1.672074766,1.615844173,0.01640206848,0.7471115794,-7.13E-09
467,1.696138513,-0.5804862439,1.7306144,1.038323598,-1.534405341,2.32E-08
468,-0.817269881,0.7204247447,1.168737396,1.819604952,-1.663997498,-1.01E-08
469,-0.2307689272,-1.666385588,1.745712738,1.271678692,-1.205758641,7.15E-09
470,0.7635863573,-0.916618461,-0.967375228,-1.933374721,-1.503365654,-6.23E-09
471,1.423155072,-0.04604803214,0.343909827,-1.864779943,-0.855877376,4.86E-09
472,1.643217977,-1.093711219,1.17357464,-1.565779287,-0.2970053539,1.91E-08
473,1.561656552,0.7706391968,-1.870650928,1.132860807,0.1718710689,2.58E-10
474,0.7346327396,1.62005026,1.456455184,0.3805649334,1.095680621,-2.20E-09
475,-1.119135963,-1.529444264,0.1742892198,-1.519427093,-0.6156451046,-7.43E-09
476,1.180956871,1.00247042,-0.9011649281,0.5669208624,-0.005152609262,5.42E-10
477,0.7766192696,-0.116356727,-0.09893740688,0.8220617918,0.005862354161,2.23E-10
478,-0.6145459876,0.397516889,1.748579867,-1.331832875,0.8705823454,-3.48E-09
479,0.5238630007,0.3862021092,-1.953178224,0.7968431746,-1.777484542,1.28E-08
480,0.8371477471,-1.269027756,0.7874321304,1.348971054,1.628660199,-3.33E-09
481,-0.8143886845,0.031784924,-1.076637547,0.05801567561,0.7333293793,2.13E-10
482,-1.832391418,-0.06775735798,0.7310444782,-0.07624423009,1.213474523,3.66E-09
483,-0.4411310068,-0.3859061522,1.020095832,-0.8837903134,1.970685181,-9.24E-09
484,1.468538075,-1.453646105,-1.116014684,0.5868725094,-0.807082895,-7.60E-09
485,-0.3906057974,-1.61337925,1.996183437,-0.1914511462,1.662668671,2.33E-09
486,1.770160909,-1.851922184,-0.2064333821,1.505418418,-1.717499299,4.84E-10
487,0.7875156796,1.758132676,0.1790420069,-0.6751941908,0.654277733,-6.40E-09
488,0.08513840973,-0.6770431264,1.622448268,-1.806817002,1.845122363,-8.81E-10
489,1.592170438,-1.613885622,-1.148921842,0.3162243238,1.245845736,-5.78E-09
490,-0.7323223948,0.2671252768,-1.814925636,0.3858958579,-1.819385081,1.12E-08
491,0.1513835732,0.3198430147,-1.62306336,-1.191007168,1.355463129,-3.02E-09
492,-0.6652506976,-0.01339951252,-1.850956098,-0.01731489407,0.2261654797,3.42E-09
493,-0.3006655736,-0.2994019459,-1.16477536,1.788818359,-1.985971393,-3.17E-08
494,1.726379356,-0.5467560684,1.952781546,0.1963631152,1.08686856,2.75E-08
495,1.869816483,1.115942008,-0.8073477913,-1.829809723,0.8452126895,1.86E-08
496,-1.098727419,-0.7098139945,1.753365855,-0.2949927592,0.7638879535,-2.81E-09
497,-0.335932554,-1.542266918,1.235450126,0.2628887611,1.155742859,-2.09E-09
498,-0.9002640643,-0.3066485496,-0.5542564519,-1.089068865,-1.951309974,-8.91E-09
499,-1.521234095,1.75222681,0.04035493814,-0.7979137495,0.497983524,-1.98E-10
500,-0.01675408645,0.4698851891,-1.629652009,1.725552827,-0.2562677344,-4.80E-09
501,1.116574134,0.9708328497,-1.989970825,-1.414430036,-1.043405865,6.51E-09
502,-0.4958207493,1.93497973,-0.2749029119,-0.7639280091,0.8183435477,-4.82E-09
503,-1.047019129,1.522172085,-1.485838184,-1.488798852,-1.241914324,3.48E-09
504,0.7821903377,-0.557084062,-0.7155354628,-1.995028485,-1.74579148,-1.43E-08
505,0.1716419085,1.516364093,-0.06461930941,0.1648641639,0.2692245373,-1.78E-09
506,-0.3224119539,0.3491390719,0.7378735793,-0.165147493,-1.035524297,-8.39E-11
507,-0.6019745117,-1.54361686,-1.395012685,-1.09873228,-0.9961333546,-1.25E-08
508,0.3450235033,-1.681219024,-1.90511908,-0.2936109614,0.5089101451,-1.43E-08
509,0.4520687433,-1.307113939,0.2565903367,-0.003033867246,-1.746240833,-2.36E-09
510,-1.423690484,-0.2521044881,0.880170024,-1.661356922,-0.6508024541,-4.99E-09
511,0.8511455169,0.9539672939,-1.271821125,-0.7861510445,-1.062266823,1.02E-09
512,0.8163426746,-0.9595360679,1.767619891,0.1203539877,1.325296285,7.53E-09
513,1.713903514,0.5209367942,-0.7948387561,0.4969182088,-1.985352224,6.65E-09
514,1.357899868,-0.2591643469,1.584162786,-0.2552885475,0.6646997392,6.53E-09
515,1.336482356,-0.6167758162,-1.548377935,1.767829504,-1.390825488,-9.71E-09
516,-1.329127533,-0.2003991364,-0.8736218312,0.03656998333,-1.43967269,2.53E-09
517,0.7421590467,1.770073724,-1.017941006,1.678839395,0.8141740126,-4.36E-09
518,-1.610148182,0.6740051393,-0.800739918,0.2502906134,-1.705216116,7.45E-09
519,1.114543454,-0.4136085327,-0.0755673634,0.5249096682,0.0488181738,6.11E-10
520,-1.926566464,0.6159768857,0.4743405963,-0.760611533,-1.65682286,1.09E-08
521,0.02468538764,1.742872657,-0.08269492109,-0.7035606364,1.047244768,-4.90E-09
522,-0.6390591579,0.3802407927,-0.02470844026,0.8137832655,1.112766878,-2.39E-11
523,-1.647213206,0.8719313988,1.741205768,-0.03934617194,1.139592906,-3.69E-09
524,1.646463449,-0.5664850813,-0.8070698898,-0.3338171066,-0.3617136792,3.18E-09
525,0.5200500405,-1.929029349,0.7194687804,-1.70990221,0.624408759,-3.54E-09
526,-1.526968182,-0.270226688,-1.632366682,-1.845043927,1.864299211,-1.90E-09
527,0.8179230575,1.491499216,1.118759074,1.427025971,-0.06698910729,2.62E-09
528,-0.8060523273,-0.7790796758,0.8356530217,0.05109221369,-1.678668819,-4.47E-09
529,0.6089573356,1.528133498,1.524649379,-0.365023526,-1.04924206,-2.36E-09
530,-0.1735795898,-1.825409422,-1.746110228,-1.497984649,-0.9566132098,-3.00E-08
531,1.678088825,1.799025454,-0.3806277349,-1.416639779,-0.4524903661,1.28E-09
532,0.6870909054,-0.8323615448,-0.04123983136,-1.558262515,-0.1136517342,1.32E-09
533,-0.9328470572,-0.7237139917,1.322634564,1.080939476,-0.3188155275,-1.91E-09
534,-1.694560273,1.742793201,0.1053855749,-1.506258384,-1.632522189,-1.00E-08
535,-1.822005509,1.129054687,-0.2152729576,0.9368743564,-0.7750103239,1.06E-08
536,1.33674274,-0.603871724,1.323948688,0.1327513214,-1.363796286,5.46E-09
537,1.590009135,-1.489169222,1.053203637,-1.606544139,1.296619563,2.89E-08
538,-0.02659651247,0.08460014262,-1.055189611,1.650745474,-1.143039262,-3.43E-09
539,-1.621444205,1.37911224,-0.776214593,0.6144692733,-0.8132177777,7.93E-09
540,0.2729323621,-0.2563171179,-1.285671742,0.1045825284,-1.370417238,1.31E-09
541,0.5287346071,-1.987714481,-0.4530668728,-0.2112918629,1.355553541,-2.10E-08
542,-0.6554080977,-1.522996666,1.855066003,-1.712385132,1.900673827,4.31E-09
543,-0.730897042,-1.220737263,1.513462758,0.3657568742,-1.85360246,-6.19E-09
544,1.741576982,-1.3166443,0.792633942,0.721016987,-0.2981115496,7.92E-09
545,-1.252573017,-1.066217332,0.6610904462,0.5079772511,0.2817294159,7.00E-10
546,0.1759498455,-1.057150116,1.193532397,-0.4177736776,-1.299999908,2.18E-09
547,0.990293664,1.642992229,-1.013332477,1.900207737,1.96124566,-1.45E-08
548,-1.300956716,1.155508774,-0.7337592449,-1.391892632,-1.675745285,-2.42E-09
549,-0.1233287362,1.766861404,-1.272874067,-1.182636178,-1.555707689,-9.06E-09
550,1.048936059,-1.523436034,-0.7487807718,-0.467705029,-1.223282663,-1.20E-08
551,0.6573256913,0.6969010024,1.515159339,1.613184099,0.6376557679,2.25E-09
552,-0.3370634664,-0.2247383285,0.3686999574,-1.507319984,-1.372819293,-3.73E-09
553,0.5885497438,1.856409078,-1.722349576,1.401149657,-0.186268845,-4.95E-09
554,0.6516999326,1.07086299,1.456260284,-1.894289765,-0.9071496355,-1.23E-08
555,-0.5859781532,1.363886481,1.690270402,0.2919856353,1.531253636,-5.59E-09
556,-0.6135267699,1.629631118,0.422512252,1.638328045,0.7865162812,9.92E-09
557,-1.242576846,0.1669217173,1.892407531,0.8576343834,-0.07606976167,-5.08E-09
558,0.3275139953,-1.718067568,0.8527677134,0.3363954919,-1.798421905,2.73E-09
559,0.8904231747,-0.2830863539,0.287943499,0.7587597886,1.499730506,1.02E-10
560,0.5354116035,-0.2910112151,1.597466116,0.07705365795,0.02346919411,1.47E-09
561,-0.5258625554,-0.2498369923,0.139728065,-1.39197608,0.04648513496,-1.24E-09
562,-0.5533029421,-1.56754537,1.732369149,1.75428226,-0.2326377777,-1.18E-09
563,1.443409916,-0.4386431527,0.2465152986,1.635152982,1.889313201,-1.60E-09
564,0.7868642245,-1.055166177,0.6677146134,-1.50301184,1.849619795,-2.63E-09
565,-0.07320944392,0.2307914305,1.559761612,1.562785186,1.033071209,-1.63E-09
566,1.051383679,0.8436090657,1.362005569,-0.8331494037,1.968409221,-1.52E-09
567,-0.5725237317,-0.8593630815,-0.2357568125,1.163498412,1.76389032,-4.02E-09
568,1.510751398,0.8310853956,1.025050844,0.7280139367,-1.576831021,9.15E-09
569,1.13541458,1.552903462,-1.176162856,-1.746379543,-1.525497977,-1.98E-08
570,-0.2411348426,1.84560054,-1.705875123,-0.006225681226,-1.355357913,2.86E-09
571,1.611718716,0.1722768324,-1.701605807,0.423879399,-1.580551016,2.75E-09
572,0.002780724531,-0.9425321653,-0.7876886963,0.4692654953,-0.5164291724,1.13E-10
573,1.667104376,-1.703392717,1.997149019,1.476788248,-1.536565768,6.10E-08
574,0.5861874642,-0.8312913718,1.738339632,-1.704994501,-0.05437937023,1.55E-09
575,-1.116073107,-0.496974486,-1.471039502,0.4304541041,0.9106927292,-5.49E-12
576,0.8798014671,-0.7577887851,-0.6607800395,1.311118298,-1.279408569,-2.48E-10
